,name,corr spearman,pval spearman,t_stat,t_pval,u_stat,u_pval,chi2_flat_stat,chi2_flat_pval,chi2_2d_stat,chi2_2d_pval,chi2_3d_stat,chi2_3d_pval,MSE,RMSE,MSE raw,RMSE raw,ks_stat1,ks_pval1,ks_stat2,ks_pval2,ks_test_eq,ks_pval_eq,levene_stat,levene_pval,corr_pearson,pval_pearson,ttind_stat,ttind_pval,ttrel_stat,ttrel_pval,table_category,experiment_seria,benchmark_path
5,mc456_mc_100mln_my_params_tiss_id_4_g_0_5__cube,0.9229557119971872,0.0,267746258.0,0.0,678492474.0,0.0,,,,,,,3.061056834284054,1.7495876183501224,3.061056834284054,1.7495876183501224,0.5004229751541175,0.0,0.5078482977452433,0.0,0.3475,0.0,207.06669470680163,6.794620438243568e-47,0.5326962150610574,0.0,8.843497829041326,9.446572823797185e-19,12.609358705457694,2.1737354300256956e-36,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
6,mc456_mc_100mln_my_params_tiss_id_4_g_0_6__cube,0.924251185201342,0.0,283158643.0,0.0,718030914.0,0.0,,,,,,,2.550453176825582,1.597013831131585,2.550453176825582,1.597013831131585,0.5007758290915614,0.0,0.5078482977452433,0.0,0.3029166666666666,0.0,159.71126485328205,1.4097721496294763e-36,0.5580435074804152,0.0,7.341821327580868,2.125504804044008e-13,10.87895508304048,1.5767133934909773e-27,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
7,mc456_mc_100mln_my_params_tiss_id_4_g_0_7__cube,0.9327417309140345,0.0,303492310.0,0.0,767257328.0,0.0,,,,,,,1.8878917782907627,1.3740057417240883,1.8878917782907627,1.3740057417240883,0.5015045798822636,0.0,0.5078482977452433,0.0,0.2436342592592593,0.0,102.49769350630456,4.4545247869653736e-24,0.6220993012543335,0.0,5.4061062330553264,6.45797312871079e-08,8.739629690743987,2.421097505152714e-18,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
8,mc456_mc_100mln_my_params_tiss_id_4_g_0_8__cube,0.945516232745762,0.0,328708961.0,0.0,832142909.0,4.840622639138825e-167,,,,,,,1.179725847108008,1.086151852692803,1.179725847108008,1.086151852692803,0.5031476169515154,0.0,0.5078482977452433,0.0,0.1579629629629629,0.0,30.41420702227352,3.4995889583216084e-08,0.730942890480755,0.0,2.186064903522883,0.0288135312803735,4.213770466158694,2.516517350831457e-05,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
9,mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube,0.9808368340118888,0.0,179858.0,0.3413347762011781,932304683.5,0.8239870952502235,,,,,,,0.0886121009356022,0.2976778475728455,0.0886121009356022,0.2976778475728455,0.5078482977452433,0.0,0.5078482977452433,0.0,0.0010648148148149,1.0,0.010610613146566,0.9179569952471944,0.9796595143889006,0.0,0.084905753950426,0.9323365140462404,0.595276448105241,0.5516618145609363,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
10,mc456_mc_100mln_my_params_tiss_id_4_g_0__cube,0.9101901192385012,0.0,209387221.0,0.0,547861832.0,0.0,,,,,,,5.428912516053709,2.330002685846887,5.428912516053709,2.330002685846887,0.5000252876164136,0.0,0.5078482977452433,0.0,0.4794212962962962,0.0,267.8588558714499,4.094661178181208e-60,0.4574311958688055,0.0,10.93160902993538,8.488109435030786e-28,14.024060793408047,1.391603923245806e-44,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
11,mc456_mc_100mln_my_params_tiss_id_4_g_1__cube,,,0.0,0.0,0.0,0.0,,,,,,,2.508583031458097,1.5838506973380089,2.508583031458097,1.5838506973380089,0.5,0.0,0.5078482977452433,0.0,1.0,0.0,5563.078329327368,0.0,,,-84.16554446056,0.0,-84.16554446055999,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
0,random_cube,-0.0083515560493816,0.0825959551209475,232803777.0,0.0,676815495.0,0.0,,,,,,,2.3962164602245912,1.5479717246205085,2.3962164602245912,1.5479717246205085,0.5010275641947504,0.0,0.5078482977452433,0.0,0.4043518518518518,0.0,4228.860449353414,0.0,-0.0060101484686864,0.2116061801400479,-65.20346013276324,0.0,-65.18359061143083,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
1,mc456_mc_100mln_my_params_tiss_id_2_cube,,,0.0,0.0,0.0,0.0,,,,,,,2.518549631121953,1.5869938976322353,2.518549631121953,1.5869938976322353,0.5,0.0,0.5078482977452433,0.0,1.0,0.0,5558.652496100475,0.0,,,-84.10934047404345,0.0,-84.10934047404345,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
2,mc456_mc_100mln_my_params_tiss_id_3_cube,0.8311624707180747,0.0,182702027.0,0.0,1251395101.0,0.0,,,,,,,2.6740925460164067,1.6352652830707337,2.6740925460164067,1.6352652830707337,0.5428828486598856,0.0,0.5078482977452433,0.0,0.3634259259259259,0.0,143.2095096677258,5.617276659498174e-33,0.6307624276495881,0.0,22.68226553636312,1.4420673652604187e-113,35.7390819459013,1.0419129661859676e-275,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
3,mc456_mc_100mln_my_params_tiss_id_4_cube,0.9813469306937758,0.0,176661.0,0.1653717947461149,933574950.5,0.9012271882209032,,,,,,,0.0739843945905776,0.2720007253493593,0.0739843945905776,0.2720007253493593,0.5078482977452433,0.0,0.5078482977452433,0.0,0.0006944444444444,1.0,0.0004329892336599,0.9833985502383334,0.9829640108923076,0.0,-0.0088872422800395,0.9929091204594568,-0.0680899843211331,0.9457143183383168,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
4,mc456_mc_100mln_my_params_tiss_id_5_cube,0.9304688106233472,0.0,62863824.0,0.0,603231165.0,0.0,,,,,,,1.1399646536929229,1.0676912726499748,1.1399646536929229,1.0676912726499748,0.5018154224003321,0.0,0.5078482977452433,0.0,0.2691666666666667,0.0,205.62848952962003,1.397072461789034e-46,0.7292059395712953,0.0,-19.527730462445955,9.72894949374628e-85,-37.40805156849611,1.931086983752258e-301,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
5,mc456_mc_100mln_my_params_tiss_id_6_cube,0.9448408870768786,0.0,8728525.0,0.0,262168491.0,0.0,,,,,,,1.1916978120359107,1.0916491249645697,1.1916978120359107,1.0916491249645697,0.5000154927918699,0.0,0.5078482977452433,0.0,0.6481944444444444,0.0,1815.2606945806065,0.0,0.7614316611512356,0.0,-51.50732916904862,0.0,-85.36409651245737,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
6,mc456_mc_100mln_my_params_tiss_id_7_cube,0.9402170430455652,0.0,1652811.0,0.0,99747716.0,0.0,,,,,,,1.8376140068997255,1.3555862225988156,1.8376140068997255,1.3555862225988156,0.5,0.0,0.5078482977452433,0.0,0.8708564814814815,0.0,4240.655211439699,0.0,0.8151643683613292,0.0,-74.70385472577718,0.0,-90.85466216327043,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
7,mc456_mc_100mln_my_params_tiss_id_8_cube,0.6921783393437551,0.0,16672245.0,0.0,59667693.0,0.0,,,,,,,2.37556396558118,1.5412864644773794,2.37556396558118,1.5412864644773794,0.5,0.0,0.5078482977452433,0.0,0.9389351851851852,0.0,3965.993063853122,0.0,0.2228495730488601,0.0,-72.39486154057184,0.0,-77.5225678235779,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
0,random_cube,-0.0014904373112713,0.7567337478196158,335592684.0,0.0,865288544.0,1.897421032118894e-76,,,,,,,0.1141892856763239,0.3379190519581929,0.1141892856763239,0.3379190519581929,0.5475584808158706,0.0,0.5072041783740369,0.0,0.5052083333333334,0.0,18361.838695638944,0.0,0.0004415842964053,0.9268736918224796,-76.85964675509791,0.0,-76.86021816003938,0.0,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
1,mati-sim 100k_my_params_cube,0.9480671091519024,0.0,37793802.0,0.0,782639226.0,0.0,,,,,,,0.0123926806673411,0.1113224176315857,0.0123926806673411,0.1113224176315857,0.5013579605867101,0.0,0.5072041783740369,0.0,0.146875,0.0,67.79617879956244,1.837982034937139e-16,0.9450259015517194,0.0,-18.942912581917845,7.340994906477387e-80,-80.27271217807537,0.0,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
2,mati-sim 100mln_my_params_cube,0.9658471117121818,0.0,17484272.0,0.0,786523015.0,0.0,,,,,,,0.0103527291951989,0.1017483621253875,0.0103527291951989,0.1017483621253875,0.502268683136074,0.0,0.5072041783740369,0.0,0.1412962962962963,0.0,67.06173410350836,2.666843013229892e-16,0.9547932060073404,0.0,-18.450728991166187,7.202185556344786e-76,-86.14337792829748,0.0,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
3,mati-sim 10k_my_params_cube,0.8882186685379526,0.0,182645165.0,0.0,753524821.0,0.0,,,,,,,0.0210518206342944,0.1450924554699329,0.0210518206342944,0.1450924554699329,0.5,0.0,0.5072041783740369,0.0,0.2041203703703703,0.0,28.133699910603948,1.1349494075144957e-07,0.9024385924686488,0.0,-20.27482953007904,3.5010869507300187e-91,-64.85225877571571,0.0,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
4,mati-sim 10mln_my_params_cube,0.9651680475822664,0.0,17426935.0,0.0,786352292.0,0.0,,,,,,,0.0102308384634392,0.1011476073045689,0.0102308384634392,0.1011476073045689,0.5022558219846336,0.0,0.5072041783740369,0.0,0.1413194444444444,0.0,70.26484697069776,5.2620478428266475e-17,0.955718218981503,0.0,-18.629992700206653,2.6037479773703222e-77,-87.7270708078676,0.0,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
5,mati-sim 1mln_my_params_cube,0.9610199594723732,0.0,19390885.0,0.0,786496594.0,0.0,,,,,,,0.0108763550956109,0.10428976505684,0.0108763550956109,0.10428976505684,0.502147038599914,0.0,0.5072041783740369,0.0,0.1423611111111111,0.0,66.08986697032708,4.3646754717903603e-16,0.9520918716779804,0.0,-18.4046479595952,1.682226399407814e-75,-83.50684381994077,0.0,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
6,mc456_mc_100k_my_params_cube,0.9563314944094417,0.0,464723026.0,0.4759302918797359,929596073.0,0.3363842235023869,,,,,,,0.0078760979394355,0.0887473827187906,0.0078760979394355,0.0887473827187906,0.5057197504624639,0.0,0.5072041783740369,0.0,0.0181944444444444,1.215053964431138e-06,0.0529120401492824,0.8180719766295462,0.9608636353528308,0.0,-0.1811165711638142,0.8562765026360651,-0.9155132553338824,0.359927357286586,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
7,mc456_mc_100mln_my_params_cube,0.979563556706614,0.0,182575.0,0.5610726330691411,932976897.0,0.9688595794419368,,,,,,,0.0034182711588275,0.0584659829202211,0.0034182711588275,0.0584659829202211,0.5072041783740369,0.0,0.5072041783740369,0.0,0.0005787037037037,1.0,0.0062216726099956,0.9371301790268493,0.9829203718404108,0.0,-0.0842161375815778,0.932884782952741,-0.6443626264424117,0.5193437350625467,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
8,mc456_mc_10k_my_params_cube,0.8923094476508506,0.0,450195085.0,2.655163485802686e-10,906312651.0,2.610538275376358e-13,,,,,,,0.021378024066638,0.1462122568960551,0.021378024066638,0.1462122568960551,0.5003655497141858,0.0,0.5072041783740369,0.0,0.0825231481481481,2.075236348202669e-128,18.69188302079803,1.5380680930919287e-05,0.8976890651286407,0.0,0.4214879870604505,0.673399830011392,1.3142713134031343,0.1887618955445365,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
9,mc456_mc_10mln_my_params_cube,0.9768413724474696,0.0,454657191.0,4.302245020753035e-06,932759604.0,0.9216808971425804,,,,,,,0.0046740158944112,0.0683667747843294,0.0046740158944112,0.0683667747843294,0.5071911381094512,0.0,0.5072041783740369,0.0,0.0017129629629629,0.9999999585663816,0.0043305869151445,0.9475314801098658,0.9767805679455934,0.0,-0.0670775697446087,0.946520105633072,-0.4402013179983974,0.659793507666523,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
10,mc456_mc_1mln_my_params_cube,0.9707572088394856,0.0,459331037.0,0.0052210400325895,932008795.0,0.7617841096355598,,,,,,,0.0055217836351812,0.0743087049758048,0.0055217836351812,0.0743087049758048,0.5069766122364132,0.0,0.5072041783740369,0.0,0.0040046296296296,0.8776365770376946,0.0058709206157401,0.9389244876548102,0.972543543147535,0.0,-0.0163221791328614,0.986977401196978,-0.0985037822905413,0.9215327257642704,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
0,random_cube,0.0134350055502835,0.0052309147686017,56916261.0,0.0,1780504808.0,0.0,,,,,,,0.0366463722823948,0.191432422234048,0.0366463722823948,0.191432422234048,0.5475785856075134,0.0,0.5,0.0,0.9514351851851852,0.0,1171.207017778191,5.677874536109695e-255,0.0058788499004539,0.2217563353170755,130.50229463211951,0.0,130.52749680614713,0.0,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - org params,CUBES/mc456 org_params 10k-100mln/mc456_mc_100mln_original_params_cube.json
1,mati-sim 100k_original_params_cube,0.8826281510986294,0.0,29800582.0,0.0,735797410.5,0.0,,,,,,,0.0080131337589414,0.0895161089354394,0.0080131337589414,0.0895161089354394,0.5,0.0,0.5,0.0,0.3135648148148147,0.0,163.7391401059823,1.8655531093414843e-37,0.8675453989632985,0.0,-12.796409384601487,1.8571862464482227e-37,-27.80809666380334,1.067673316052684e-168,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - org params,CUBES/mc456 org_params 10k-100mln/mc456_mc_100mln_original_params_cube.json
2,mati-sim 10k_original_params_cube,0.7875856722146638,0.0,39214256.0,0.0,628376227.0,0.0,,,,,,,0.0082171784897029,0.0906486540975814,0.0082171784897029,0.0906486540975814,0.5,0.0,0.5,0.0,0.4322685185185185,0.0,171.88417295574672,3.1272722135250905e-39,0.8642840258309857,0.0,-13.110806591571928,3.1130589377064366e-39,-28.1389526316627,1.1897002956001036e-172,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - org params,CUBES/mc456 org_params 10k-100mln/mc456_mc_100mln_original_params_cube.json
3,mati-sim 10mln_original_params_cube,0.9636978817169346,0.0,13871062.0,0.0,862190223.5,1.819296883424158e-86,,,,,,,0.0077896966240607,0.0882592580076488,0.0077896966240607,0.0882592580076488,0.5,0.0,0.5,0.0,0.1098148148148148,2.5734244994581557e-227,161.13351532993445,6.9021632820028565e-37,0.8738845740435045,0.0,-12.693975846933064,6.890017863677184e-37,-28.01772803280554,3.380839706817816e-171,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - org params,CUBES/mc456 org_params 10k-100mln/mc456_mc_100mln_original_params_cube.json
4,mati-sim 1mln_original_params_cube,0.9327290887003192,0.0,23215680.0,0.0,811361912.5,6.60339480373883e-256,,,,,,,0.0077643161160773,0.0881153568685807,0.0077643161160773,0.0881153568685807,0.5,0.0,0.5,0.0,0.209537037037037,0.0,157.93983525675344,3.431563666923415e-36,0.8717017591869864,0.0,-12.567723717166764,3.418071915394006e-36,-27.73945992621009,6.964056654702792e-168,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - org params,CUBES/mc456 org_params 10k-100mln/mc456_mc_100mln_original_params_cube.json
5,mc456_mc_100k_original_params_cube,0.9060792247950038,0.0,214428744.0,9.81367539563018e-85,793249085.0,0.0,,,,,,,0.0022264359013098,0.0471851237288817,0.0022264359013098,0.0471851237288817,0.5,0.0,0.5,0.0,0.27125,0.0,2.3837215174966207e-06,0.9987681249686344,0.9583311414072072,0.0,-0.0018689138421192,0.9985088276828266,-0.0091550797075499,0.992695447563438,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - org params,CUBES/mc456 org_params 10k-100mln/mc456_mc_100mln_original_params_cube.json
6,mc456_mc_100mln_original_params_cube,0.9891559782305124,0.0,41580.0,0.8861510696179596,933175519.0,0.987787679909832,,,,,,,0.0003290471813887,0.0181396576976739,0.0003290471813887,0.0181396576976739,0.5,0.0,0.5,0.0,0.0002546296296296,1.0,0.0084179040657376,0.9268975693233872,0.9937431362798884,0.0,0.0917495233885868,0.9268972620328952,1.159491188213606,0.2462624349770618,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - org params,CUBES/mc456 org_params 10k-100mln/mc456_mc_100mln_original_params_cube.json
7,mc456_mc_10k_original_params_cube,0.8224498958498717,0.0,163286760.0,0.0,679806485.0,0.0,,,,,,,0.0033732430378583,0.0580796267021266,0.0033732430378583,0.0580796267021266,0.5,0.0,0.5,0.0,0.3963194444444445,0.0,0.0434747316196525,0.834834428010245,0.9364327200637244,0.0,0.2081818450674833,0.8350874742998077,0.8256631769537843,0.4089997457929829,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - org params,CUBES/mc456 org_params 10k-100mln/mc456_mc_100mln_original_params_cube.json
8,mc456_mc_10mln_original_params_cube,0.9729160396602649,0.0,243378067.0,0.0928322728810398,900240086.0,7.438882797747982e-20,,,,,,,0.0008856097895689,0.0297591967225077,0.0008856097895689,0.0297591967225077,0.5,0.0,0.5,0.0,0.0900694444444444,6.279733036814418e-153,0.0300119043253479,0.8624636277938721,0.9832574933404458,0.0,-0.1732596088903169,0.8624477768016579,-1.3384107355045336,0.1807696252585842,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - org params,CUBES/mc456 org_params 10k-100mln/mc456_mc_100mln_original_params_cube.json
9,mc456_mc_1mln_original_params_cube,0.9455396029544724,0.0,220823006.0,2.747541136860885e-54,850698140.0,8.859411809237286e-118,,,,,,,0.0008333612172136,0.0288679964184148,0.0008333612172136,0.0288679964184148,0.5,0.0,0.5,0.0,0.1859722222222222,0.0,0.0004955498310232,0.9822398511292756,0.9841857677617324,0.0,-0.022466966911977,0.9820755138144952,-0.1786383647678746,0.8582225059802643,compare_all_cubes_universal_srednie_2D,PORÓWNYWANIE OGÓLNE - org params,CUBES/mc456 org_params 10k-100mln/mc456_mc_100mln_original_params_cube.json
0,random_cube,-0.0002613103321393,0.956687575384969,376201081.0,2.589348882091241e-266,946928587.0,0.0001652147102478,,,,,,,0.1512221364331075,0.3888729052442553,0.1512221364331075,0.3888729052442553,0.5475294643565458,0.0,0.502887078460936,0.0,0.4746296296296296,0.0,14001.367058805925,0.0,0.0010336511575168,0.8298965880323479,-65.5034788290727,0.0,-65.50445799520746,0.0,compare_all_cubes_universal_srednie_2D,dodatkowe mati-sim 2-layers,CUBES/mati-sim 2-layers/mati-sim 2-layers 1_000_000_photons_cube.json
1,mati-sim 2-layers 1000_photons_cube,0.4790908328374051,0.0,355975173.0,0.0,544470435.0,0.0,,,,,,,0.1702928448126055,0.4126655362549743,0.1702928448126055,0.4126655362549743,0.5,0.0,0.502887078460936,0.0,0.6395138888888889,0.0,219.4895778561857,1.3449572801396039e-49,0.5617272371587739,0.0,-3.942779310346101,8.060619696885557e-05,-5.826040141106024,5.715964157685546e-09,compare_all_cubes_universal_srednie_2D,dodatkowe mati-sim 2-layers,CUBES/mati-sim 2-layers/mati-sim 2-layers 1_000_000_photons_cube.json
2,mati-sim 2-layers 100_000_photons_cube,0.9534681639996724,0.0,459059375.0,0.003756990959329,928167950.0,0.1767182330531079,,,,,,,0.0132572073756148,0.1151399469151123,0.0132572073756148,0.1151399469151123,0.501908573087268,0.0,0.502887078460936,0.0,0.0170833333333333,6.613280356178891e-06,0.4658055168986363,0.4949250120798977,0.9516705442853536,0.0,0.0871039646214408,0.9305890759130984,0.3961953858909747,0.6919628517543344,compare_all_cubes_universal_srednie_2D,dodatkowe mati-sim 2-layers,CUBES/mati-sim 2-layers/mati-sim 2-layers 1_000_000_photons_cube.json
3,mati-sim 2-layers 100_photons_cube,0.1542268518717796,3.797724111085563e-228,88010280.0,0.0,90476403.0,0.0,,,,,,,0.959155447615274,0.9793648184488116,0.959155447615274,0.9793648184488116,0.5,0.0,0.502887078460936,0.0,0.9511342592592592,0.0,0.662387175439595,0.4157206865059822,0.1827330100237315,5.64e-321,-11.497234232637862,1.4337606925783822e-30,-12.264163931325378,1.6102239822535382e-34,compare_all_cubes_universal_srednie_2D,dodatkowe mati-sim 2-layers,CUBES/mati-sim 2-layers/mati-sim 2-layers 1_000_000_photons_cube.json
4,mati-sim 2-layers 10_000_photons_cube,0.8658473889208711,0.0,421448014.0,7.152169669352724e-68,870437531.0,1.452250317525891e-65,,,,,,,0.0369998339296705,0.1923534089369629,0.0369998339296705,0.1923534089369629,0.5,0.0,0.502887078460936,0.0,0.1138888888888888,1.6384989670452163e-244,19.97185258642015,7.869026468647175e-06,0.8719263853100869,0.0,-1.5292738527684824,0.1262002297923967,-4.259257522929986,2.055402944453281e-05,compare_all_cubes_universal_srednie_2D,dodatkowe mati-sim 2-layers,CUBES/mati-sim 2-layers/mati-sim 2-layers 1_000_000_photons_cube.json
5,mati-sim 2-layers 1_000_000_photons_cube,0.980610503374566,0.0,185429.0,0.8475103644600124,933241250.0,0.9736131029760474,,,,,,,0.0043598951311167,0.06602950197538,0.0043598951311167,0.06602950197538,0.502887078460936,0.0,0.502887078460936,0.0,0.0005555555555555,1.0,0.0044334486932957,0.9469129203143286,0.984000314778293,0.0,0.0846761839037705,0.9325190266355284,0.6693984888603867,0.503244892856955,compare_all_cubes_universal_srednie_2D,dodatkowe mati-sim 2-layers,CUBES/mati-sim 2-layers/mati-sim 2-layers 1_000_000_photons_cube.json
0,random_cube,-0.0009836659721959,0.8380055595407783,190676223.0,0.0,1498558540.0,0.0,,,,,,,0.0200514292360951,0.1416030693032291,0.0200514292360951,0.1416030693032291,0.54756263226836,0.0,0.5005143370297083,0.0,0.7758333333333334,0.0,15141.869675218344,0.0,0.0010492832979217,0.8273642965731216,61.249611450068784,0.0,61.25213570859627,0.0,compare_all_cubes_universal_srednie_2D,dodatkowe mati-sim 3-layers,CUBES/mati-sim 3-layers/mati-sim 3-layers 1_000_000_cube.json
1,mati-sim 3-layers 1000_fotonow_cube,0.4920898387198356,0.0,328269066.0,0.0,500257861.0,0.0,,,,,,,0.0222343222891133,0.1491117778349964,0.0222343222891133,0.1491117778349964,0.5,0.0,0.5005143370297083,0.0,0.6779398148148148,0.0,81.50074717877729,1.7867677982092465e-19,0.563777987695076,0.0,-7.782488601932271,7.189511283226271e-15,-11.559201279912592,7.363925044776052e-31,compare_all_cubes_universal_srednie_2D,dodatkowe mati-sim 3-layers,CUBES/mati-sim 3-layers/mati-sim 3-layers 1_000_000_cube.json
