,Name,Sum,Avg,ks_normal,ks_normal pval,ks_normal log,ks_normal log pval,ks_normal tan,ks_normal tan pval,ks yeo-johnson,ks yeo-johnson pval,ks quantile,ks quantile pval,skew,kurtosis,q0,q0_25,q0_50,q0_75,q1,std,variance,Overflow,perc_in,n_photons,non_zero_vals,zero_vals,table_category,experiment_seria,benchmark_path
7,mc456_p_10k_my_params_tiss_id_4_g_0_9_ls_down_cube,52248.02967643029,1.2094451313988492,0.4476287462161804,0.0,0.5246859653086708,0.0,0.5300104753586814,0.0,0.5288446364474364,0.0,0.5294030703629886,0.0,19.467145183828247,494.7147132603389,0.0,0.0,0.0,0.0,361.9681578478731,9.18650074330256,84.39179590669849,2287842.4343289994,2.23273546386748,10000,4783,38417,print_stats_srodkowe_przekroje_2D,porównanie python - język c,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
8,mc456_p_10mln_my_params_tiss_id_4_g_0_9_ls_down_cube,52846.07124489543,1.2232886862244312,0.4449727297248923,0.0,0.0390634107058512,1.028696373321597e-57,0.2963586720529172,0.0,0.0910779302628478,2.748689981456e-312,0.243162648777841,0.0,19.656877344225585,476.3896501880261,0.003674095196541,0.0631808796348848,0.1947800224932762,0.4779475259498543,284.3057328115238,8.804204414713439,77.51401537605962,2291877.24128644,2.25382973600597,10000000,43200,0,print_stats_srodkowe_przekroje_2D,porównanie python - język c,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
9,mc456_p_1mln_my_params_tiss_id_4_g_0_9_ls_down_cube,52946.63001531447,1.2256164355396868,0.4447982125783459,0.0,0.0450265180546899,1.5146900136019022e-76,0.5386031327911126,0.0,0.0779576145812086,8.481181452374937e-229,0.2284252871219217,0.0,19.69092986249246,478.7759073512427,0.0,0.0578324326278068,0.1825921666109427,0.4918029675861606,291.02988152605064,8.829142252695178,77.95375291832727,2292212.845824917,2.257698487491755,1000000,42131,1069,print_stats_srodkowe_przekroje_2D,porównanie python - język c,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
0,random_cube,414.2737718169258,0.0115076047726923,0.0573411857706773,2.4905252297274893e-103,0.1407424701525611,0.0,0.5025760289526424,0.0,0.1061386527775056,0.0,0.1347037608153137,0.0,0.0088639518961718,-1.191128548941529,7.486727292481684e-08,0.0057629856355383,0.0114565860995961,0.0172262528965791,0.0230704666760036,0.0066548665112464,4.428724828250899e-05,0.0,100.0,100000000,36000,0,print_stats_srodkowe_przekroje_2D,"specjalistyczne mati-sim my_params 10k g {0, 0.5, 0.9, 1}","CUBES/mati-sim my_params 10k g {0, 0.5, 0.9, 1}/mati-sim my_params 10k g_0_9_cube.json"
1,mati-sim my_params 10k g_0_5_cube,6216.442944691209,0.1726789706858669,0.4010132950356425,0.0,0.3203238898543245,0.0,0.3600794616763932,0.0,0.3487881399440624,0.0,0.3542227119428819,0.0,6.873293706509927,57.93571670647177,0.0,0.0,0.0,0.0234624514186869,10.611672896333568,0.6887180991239663,0.4743326200609295,1072.2303864970188,85.28908708380514,10000,16887,19113,print_stats_srodkowe_przekroje_2D,"specjalistyczne mati-sim my_params 10k g {0, 0.5, 0.9, 1}","CUBES/mati-sim my_params 10k g {0, 0.5, 0.9, 1}/mati-sim my_params 10k g_0_9_cube.json"
2,mati-sim my_params 10k g_0_9_cube,3851.724432531139,0.1069923453480872,0.3773863636631968,0.0,0.4476237207518193,0.0,0.4550051949363013,0.0,0.4153878239442874,0.0,0.452986135940652,0.0,6.070992858174116,50.50257441262603,0.0,0.0,0.0,0.0164759118308711,6.514897885479495,0.3425373012255322,0.117331802730871,35497.612536202025,9.788537061225972,10000,10241,25759,print_stats_srodkowe_przekroje_2D,"specjalistyczne mati-sim my_params 10k g {0, 0.5, 0.9, 1}","CUBES/mati-sim my_params 10k g {0, 0.5, 0.9, 1}/mati-sim my_params 10k g_0_9_cube.json"
3,mati-sim my_params 10k g_0_cube,6823.905769471236,0.1895529380408676,0.4177252943236684,0.0,0.3348025451831848,0.0,0.381546620484416,0.0,0.3813322943561207,0.0,0.3753065931769938,0.0,7.865355021662939,74.42480257454358,0.0,0.0,0.0,0.006366628208002,14.626550602937767,0.9125574337428468,0.8327610698793301,50.32898260501944,99.2678605776473,10000,15413,20587,print_stats_srodkowe_przekroje_2D,"specjalistyczne mati-sim my_params 10k g {0, 0.5, 0.9, 1}","CUBES/mati-sim my_params 10k g {0, 0.5, 0.9, 1}/mati-sim my_params 10k g_0_9_cube.json"
4,mati-sim my_params 10k g_1_cube,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161782.81167433332,0.0,10000,0,36000,print_stats_srodkowe_przekroje_2D,"specjalistyczne mati-sim my_params 10k g {0, 0.5, 0.9, 1}","CUBES/mati-sim my_params 10k g {0, 0.5, 0.9, 1}/mati-sim my_params 10k g_0_9_cube.json"
0,random_cube,5761.918872034522,0.1333777516674658,0.0586131676119805,1.8861026399684693e-129,0.1404930597491539,0.0,0.0629174158607602,4.110049072437985e-149,0.3915273270668387,0.0,0.1131694624029546,0.0,-0.007251893048315,-1.198506108032951,3.353620820335259e-06,0.0667619344808507,0.1332272211575685,0.1995348145162086,0.2656211256949134,0.0766494823906326,0.0058751431507518,0.0,100.0,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 my-params light-sources,CUBES/mc456 my-params light-sources/mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube.json
1,mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_coll_gauss_cube,52571.96231160994,1.216943572028008,0.3630771000343746,0.0,0.0591455393083291,8.30645929078035e-132,0.4687753248568563,0.0,0.0965908447577922,0.0,0.2552742801283844,0.0,4.806328667191967,25.698860227376468,0.0123939919004108,0.0629150407831637,0.2073764259165482,0.5699251309388893,29.11398083710066,3.437630196412335,11.817301367285909,2320128.512521129,2.215701596945815,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 my-params light-sources,CUBES/mc456 my-params light-sources/mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube.json
2,mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube,52826.01792991889,1.2228244891184927,0.4453401655143434,0.0,0.0461772093115919,1.7314930044516636e-80,0.2534008122383524,0.0,0.0912119942249475,3.30122947804e-313,0.2431805316836625,0.0,19.65597800585909,476.110518288117,0.012404543554501,0.0637158867209411,0.19648518332203,0.47753719486389,282.26408394794146,8.804172645722105,77.51345597568137,2291495.2629812714,2.253360849473093,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 my-params light-sources,CUBES/mc456 my-params light-sources/mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube.json
3,mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_foc_gauss_cube,7165.529314652639,0.1658687341354777,0.3694498117145114,0.0,0.0547428511287043,5.786865724685977e-113,0.1885855463997603,0.0,0.1679649325021456,0.0,0.1449989764810335,0.0,10.196412614593582,149.00060720365758,0.0022367699349783,0.0142917061827948,0.0428520078797558,0.1306291531645144,11.305372805418514,0.4895184421192603,0.2396283051748676,3952029.605954649,0.1809844948237249,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 my-params light-sources,CUBES/mc456 my-params light-sources/mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube.json
4,mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_isotropic_cube,39366.63715341406,0.9112647489216218,0.449897979714607,0.0,0.0749844110100966,1.0878673039744966e-211,0.2868444183102787,0.0,0.0622407431626932,6.272548771892261e-146,0.2713010804321424,0.0,38.7007616674178,1991.3505049853625,0.0503459299153808,0.154110312858699,0.2654088542128142,0.5357424077675129,438.838228956827,6.830420641119411,46.654646134630106,2179429.31828884,1.774234221801952,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 my-params light-sources,CUBES/mc456 my-params light-sources/mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube.json
5,mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_up_cube,4100.713040026988,0.0949239129635876,0.3466840487563678,0.0,0.0579844303526492,1.0732150024611343e-126,0.1938908084422053,0.0,0.1726199570851214,0.0,0.0662724548958432,2.0835126888406085e-165,23.31747951562513,1119.3270190342694,0.0018468273742832,0.0108522861767304,0.0330188867180711,0.106069887168452,15.447327956742754,0.2350810626486453,0.0552631060160163,4160284.5932833822,0.098471028456475,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 my-params light-sources,CUBES/mc456 my-params light-sources/mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube.json
0,random_cube,5759.353623458128,0.1333183709133825,0.0592451900662607,2.9923427073326164e-132,0.1405378560578258,0.0,0.0622781495317728,4.191381836776924e-146,0.3912129239039121,0.0,0.1130271400614673,0.0,-0.0025025029666157,-1.2033177416947307,2.3367584926599263e-06,0.0668247839319986,0.1332878319679354,0.2002402744699307,0.2656767911047657,0.0767505151065929,0.0058906415691273,0.0,100.0,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
1,mc456_mc_100mln_my_params_tiss_id_4_g_0_1__cube,63108.77770189833,1.4608513356920911,0.4391678172912609,0.0,0.0541468730226508,1.5882213932923396e-110,0.3149465462644448,0.0,0.2132052771972934,0.0,0.1700881654901402,0.0,17.279017121659223,398.3025957568622,0.0,0.0020900269627812,0.0297835089219651,0.3125730090530095,323.0921142348817,9.543093441737032,91.07063243772438,1895215.378691992,3.2225909840232223,100000000,43199,1,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
2,mc456_mc_100mln_my_params_tiss_id_4_g_0_2__cube,60935.84916455788,1.4105520639943954,0.4376039202579175,0.0,0.0546932464611348,9.256010797851283e-113,0.301978640493239,0.0,0.2042423310073782,0.0,0.1750323533686448,0.0,17.245220696640242,398.3679566842712,0.0,0.0029009477535902,0.0362784025081987,0.3400641561165457,305.3056328399712,8.981721687913904,80.671324479143,1897562.918210568,3.1113549918761008,100000000,43199,1,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
3,mc456_mc_100mln_my_params_tiss_id_4_g_0_3__cube,58732.09170833712,1.3595391599152111,0.4362052231726704,0.0,0.0543898528753164,1.6217378860993331e-111,0.2910597095907783,0.0,0.1946842385179666,0.0,0.1804365873060999,0.0,17.36536484165871,405.07573399213214,6.823628475547041e-05,0.0040802563913655,0.0446636749263545,0.3688052469181644,286.827300651463,8.465082975983849,71.65762979029157,1903386.9646987,2.9932990822628898,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
4,mc456_mc_100mln_my_params_tiss_id_4_g_0_4__cube,56524.08136470191,1.3084278093680997,0.4351430179846769,0.0,0.0544043865905564,1.4143851293266613e-111,0.2806830241793398,0.0,0.1838877149675745,0.0,0.1863363857455118,0.0,17.678021771355624,419.8980278493912,0.000169673926562,0.005890049429093,0.0553247971734756,0.3999304344301708,274.580428242438,8.01161558289556,64.18598424809495,1914472.4454251616,2.8677920329348296,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
5,mc456_mc_100mln_my_params_tiss_id_4_g_0_5__cube,54374.83100012826,1.2586766435214876,0.4346860196773128,0.0,0.053923132287917,1.2866072036415457e-109,0.329662626134683,0.0,0.1719285417039382,0.0,0.1929009482449997,0.0,18.213591181258906,443.52364578986766,0.0003752541947955,0.0086518181802445,0.0691623253985106,0.4344466279502464,263.8679689896877,7.6512866839327955,58.54218791972732,1933662.649569817,2.735100898829115,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
6,mc456_mc_100mln_my_params_tiss_id_4_g_0_6__cube,52335.05203815065,1.211459537920154,0.435198078093224,0.0,0.0537981884403042,4.1224871226015044e-109,0.2557710342107321,0.0,0.1574505518578233,0.0,0.2007038380142173,0.0,18.957042893324143,474.52068243883394,0.0008207520890513,0.0129371759931645,0.087834033751913,0.4656469143243015,259.7529015285332,7.420161957580628,55.05880347672679,1966080.4394578468,2.592878040158187,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
7,mc456_mc_100mln_my_params_tiss_id_4_g_0_7__cube,50633.524998812776,1.172072337935481,0.4371262754640627,0.0,0.0535404875533502,4.513315494373807e-108,0.2375841895184285,0.0,0.1412254918247097,0.0,0.208824616035861,0.0,19.79384071225899,507.192306888649,0.0016951318177853,0.0204242373393716,0.1129077267177078,0.4952425563028202,259.6954604443429,7.395318268205032,54.69073228804707,2021108.686723394,2.4440070155601994,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
8,mc456_mc_100mln_my_params_tiss_id_4_g_0_8__cube,49901.11590206706,1.1551184236589598,0.4407569943429101,0.0,0.0522776417232406,4.735530155812773e-103,0.2252411403547153,0.0,0.1216914890641238,0.0,0.2209460296143947,0.0,20.32399337786709,521.4364083268081,0.004645816760913,0.0338403775432676,0.1478318554365255,0.5095523420515515,266.4237904620485,7.717374517040294,59.55786943626291,2117191.66297682,2.302675565551128,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
9,mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube,52826.01792991889,1.2228244891184927,0.4453401655143434,0.0,0.0461560010182766,2.0510440141687093e-80,0.2521130533885734,0.0,0.0911761624388677,5.81863962064e-313,0.2436398858837117,0.0,19.65597800585909,476.110518288117,0.012404543554501,0.0637158867209411,0.19648518332203,0.47753719486389,282.26408394794146,8.804172645722105,77.51345597568137,2291495.2629812714,2.253360849473093,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
10,mc456_mc_100mln_my_params_tiss_id_4_g_0__cube,65272.30283133848,1.510932935910613,0.4407902034478436,0.0,0.0531432511415777,1.7652038693241769e-106,0.325938768671179,0.0,0.2212162574023001,0.0,0.1662163591868471,0.0,17.425166855266806,403.4140463517354,0.0,0.0015306158852386,0.0245590117509202,0.2859703284196287,343.68829936379177,10.14279924452301,102.87637651469652,1895250.4381524548,3.3293315842174183,100000000,43190,10,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
11,mc456_mc_100mln_my_params_tiss_id_4_g_1__cube,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228256.882668387,0.0,100000000,0,43200,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
0,random_cube,5727.57879309912,0.13258284243285,0.05686838675289,7.043472285471997e-122,0.1398087260336178,0.0,0.0615343834375845,1.2130117595614912e-142,0.3909612945510323,0.0,0.1119377096383589,0.0,0.0047537737316387,-1.1942193690110412,2.069077798162961e-05,0.0664995377933206,0.1324424260521109,0.1986247769767541,0.265660646100241,0.0765448360157061,0.0058591119206713,0.0,100.0,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
1,mc456_mc_100mln_my_params_tiss_id_2_cube,74590.10211502791,1.726622734144165,0.516271799136419,0.0,,,,,,,,,24.43275532559648,687.6879792132424,0.0,0.0,0.0,0.0,1571.5535111050383,36.014344711211805,1297.0330249779895,2245641.3959598145,3.214769826929653,100,123,43077,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
2,mc456_mc_100mln_my_params_tiss_id_3_cube,68945.9200397555,1.5959703712906366,0.4347802752134529,0.0,0.1140645429828123,0.0,0.3964042110449129,0.0,0.0679732951022346,5.413361063387921e-174,0.2875778539604353,0.0,15.497516655167326,294.598581521314,0.0667637335568854,0.2117929192943516,0.3257400331513576,0.6467660481518603,233.22508020006657,9.22271796583196,85.05852667727962,17387128.159044735,0.3949680765984207,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
3,mc456_mc_100mln_my_params_tiss_id_4_cube,52826.01792991889,1.2228244891184927,0.4453401655143434,0.0,0.0460897052015783,3.480829077549335e-80,0.2517742536586383,0.0,0.090999332138681,9.508825054995e-312,0.2435639207122516,0.0,19.65597800585909,476.110518288117,0.012404543554501,0.0637158867209411,0.19648518332203,0.47753719486389,282.26408394794146,8.804172645722105,77.51345597568137,2291495.2629812714,2.253360849473093,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
4,mc456_mc_100mln_my_params_tiss_id_5_cube,42995.0987015416,0.9952569143875368,0.4488632710103249,0.0,0.0481530457594454,1.727290877076813e-87,0.2210623611539964,0.0,0.1393404975617584,0.0,0.2321681449104723,0.0,17.19055945708494,358.95385884695645,0.0021840936839073,0.0229930905585287,0.0668773717185713,0.2100514071758427,212.4421641323109,7.72616018451667,59.69355119681065,293249.8632158588,12.786838041042076,100000000,43200,0,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
5,mc456_mc_100mln_my_params_tiss_id_6_cube,26381.214389720688,0.6106762590213122,0.4584758980080617,0.0,0.0299341340121638,4.604933315844954e-34,0.3334574248392528,0.0,0.2710283749982155,0.0,0.1519172910775691,0.0,18.790810425382663,423.9446995062103,0.0,0.001137305145077,0.0081834953755254,0.0461804073325346,172.7421434199425,5.856449496469826,34.29800070470167,24215.18734537788,52.140495143985945,100000000,43114,86,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
6,mc456_mc_100mln_my_params_tiss_id_7_cube,13990.931928744512,0.3238641650172341,0.468913571952933,0.0,0.2031259448596205,0.0,0.4109398869107654,0.0,0.3862711319925964,0.0,0.3026820903470407,0.0,23.169601044369013,637.6629227045657,0.0,0.0,0.0001205190079526,0.00277958221576,145.97905226569452,4.152043844587234,17.239468087374735,4605.149822727133,75.2359132193926,100000000,27600,15600,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
7,mc456_mc_100mln_my_params_tiss_id_8_cube,41769.21187398495,0.9668799044903924,0.4801392837719702,0.0,0.4141622925138997,0.0,0.4479219668201322,0.0,0.4662393144672996,0.0,0.4428267533376547,0.0,34.368251941962306,1456.376709105512,0.0,0.0,0.0,7.215737093787429e-06,1058.190138237141,17.991670523974644,323.70020824325803,251378.9508853964,14.24849860248638,100000000,12896,30304,print_stats_srodkowe_przekroje_2D,specjalistyczne mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln,CUBES/mc456 rozne_skóry_z_tabeli (8 rodzajów) 100mln/mc456_mc_100mln_my_params_tiss_id_4_cube.json
0,random_cube,5738.194859533774,0.1328285847114299,0.003427269024655,0.6892568353291533,0.0139477612585777,9.930678480277681e-08,0.0107124008027864,9.814403723627636e-05,0.0794614366747809,1.0486793985291008e-237,0.0306107005665571,1.3346483067455333e-35,3.550105478967749e-05,0.0433793083094866,0.1066860291236779,0.1289812889621016,0.1328586850824654,0.1366557369402652,0.1564803470998436,0.0057191699641914,3.270890507930913e-05,0.0,100.0,100000000,43200,0,print_stats_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
1,mati-sim 100k_my_params_cube,11497.175836719993,0.2661383295537035,0.4082529980865279,0.0,0.0310784654098829,1.1015718968972018e-36,0.2595864864566902,0.0,0.0917888724592163,3.486659e-317,0.1585515640650442,0.0,42.49718173885541,2421.467019689793,0.0,0.03248066205047,0.1022397690405627,0.2526107663134576,80.42996067018113,1.1469441773614264,1.3154809459832792,2600778.619660455,0.4401210567635267,100000,43170,30,print_stats_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
2,mati-sim 100mln_my_params_cube,11511.00077576097,0.2664583512907632,0.4088378417965687,0.0,0.0359795723077391,5.0371426197707846e-49,0.2306654517852483,0.0,0.0948468970872709,0.0,0.1595736031142962,0.0,42.59097771071445,2430.606679272046,0.0025497020278594,0.0331690877103707,0.102565887180726,0.2529731467254895,80.93245246313612,1.1444465992262136,1.3097580184804456,2598290.1309933923,0.4410681195451011,100000000,43200,0,print_stats_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
3,mati-sim 10k_my_params_cube,11460.46875972201,0.2652886286972687,0.4086071615533556,0.0,0.098130973027268,0.0,0.5268841319239324,0.0,0.1037865667171336,0.0,0.3824805381824493,0.0,41.78702648263425,2344.7182961332887,0.0,0.0265369767286922,0.0949629953338991,0.2587096381984808,78.96123398023678,1.1477929636929411,1.3174286875030252,2607385.893520259,0.4376151623398201,10000,38435,4765,print_stats_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
4,mati-sim 10mln_my_params_cube,11514.037787752884,0.2665286524942797,0.4087745494936556,0.0,0.0364263076750988,3.073426430097876e-50,0.2308362123061848,0.0,0.0945935479646589,0.0,0.1600837883637123,0.0,42.59043576082677,2430.945253838762,0.0023679078597474,0.0331364797767793,0.1025705353310018,0.2531681751043395,80.94081523594782,1.1444729012558137,1.3098182217088994,2597743.468531004,0.4412764075553947,10000000,43200,0,print_stats_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
5,mati-sim 1mln_my_params_cube,11507.439038781888,0.2663759036755067,0.4086048183533053,0.0,0.0351696554626141,7.3432663117864725e-47,0.2332494590666855,0.0,0.0943006580803973,0.0,0.1599342277381464,0.0,42.57187336740619,2428.959853157296,0.0012506458798822,0.0328370745209303,0.1024238084892521,0.2528296026064817,80.84149717937375,1.144427074849552,1.309713329648702,2598931.243291973,0.4408239548652167,1000000,43200,0,print_stats_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
6,mc456_mc_100k_my_params_cube,13211.123936839958,0.3058130540935175,0.3906789842377704,0.0,0.0427996946670116,3.3554183343860785e-69,0.2020795138295432,0.0,0.0848379363873287,5.929171309554243e-271,0.1821115391475515,0.0,37.49001314068157,2036.1009463283428,0.0053326958726707,0.0535692179290744,0.1464674544840691,0.3083033852025908,78.48157172709206,1.0767691984677297,1.159431906768837,2291941.9610414337,0.5731126502153533,100000,43200,0,print_stats_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
7,mc456_mc_100mln_my_params_cube,13215.353188143426,0.3059109534292459,0.393211783652214,0.0,0.0481759662340555,1.427007648735098e-87,0.2014847255862894,0.0,0.0864507472155679,2.3583431139003048e-281,0.1817368285870176,0.0,37.2881304769934,2013.0810173636169,0.0144170310410097,0.0535615331554733,0.1481312582198839,0.3069355761294543,77.6816847520327,1.075791254744502,1.15732682378475,2291495.2982617994,0.5734061748631814,100000000,43200,0,print_stats_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
8,mc456_mc_10k_my_params_cube,13235.445793019751,0.3063760600236053,0.3879028913482372,0.0,0.0359691392470423,5.37489320423492e-49,0.3597357100260474,0.0,0.0762835582256942,4.399423476683742e-219,0.1701391305713253,0.0,36.70903518220035,1967.7898885148256,0.0,0.0499322650103075,0.1366510360311036,0.3148526497827365,78.01937215565555,1.0758001029767823,1.1573458615648555,2287842.4343289994,0.5751846083678801,10000,42906,294,print_stats_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
9,mc456_mc_10mln_my_params_cube,13212.944433887618,0.30585519522888,0.3931419402469557,0.0,0.0479939683993298,6.484958375678296e-87,0.2017804336376636,0.0,0.0869003887818503,2.740941184080072e-284,0.1821824221891754,0.0,37.28469198913905,2012.6753740560328,0.0137614847230132,0.0533815463174688,0.1483602961228952,0.30720199717825,77.68101576989687,1.075646634658732,1.1570156826526556,2291877.277790925,0.5732072569868797,10000000,43200,0,print_stats_srednie_2D,PORÓWNYWANIE OGÓLNE - my params,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
